0Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
1542,0.639418,0.831090,0.658061,0.578272,0.619309,9.925490,12.588918,0.221684,0.422322,0.445426,0.448696,17.172022,42.466430,47.316966,0.801688,5.940213,
1543,0.645135,0.832108,0.658672,0.581500,0.629668,6.195348,9.925490,0.212337,0.416611,0.440964,0.446627,16.654053,42.602062,47.495570,0.793560,3.908128,
1544,0.635068,0.838650,0.647911,0.587371,0.607884,6.195348,6.195348,0.207819,0.412444,0.435291,0.441545,16.384143,42.530762,47.583740,0.791430,2.659037,
1545,0.657879,0.813369,0.659111,0.621795,0.639872,7.099641,11.559248,0.195741,0.400390,0.423965,0.424730,16.013010,42.184769,47.465060,0.779920,6.535878,
1546,0.655680,0.821056,0.636707,0.601893,0.651349,5.908453,7.099641,0.193681,0.396715,0.419737,0.422086,15.782677,42.130678,47.390453,0.776507,5.408549,
1547,0.641243,0.818255,0.642799,0.575677,0.635297,3.486131,5.908453,0.192810,0.394239,0.418639,0.423330,15.743456,42.048234,47.374404,0.773696,1.819445,
1548,0.644550,0.820915,0.633237,0.561610,0.651009,3.486131,3.486131,0.190806,0.395285,0.421175,0.427366,15.838407,42.310873,47.438831,0.775559,2.309707,
1549,0.657812,0.809943,0.642952,0.568849,0.673655,4.662743,4.662743,0.188955,0.394491,0.419550,0.424883,15.863473,42.442867,47.467765,0.774032,4.921095,
1550,0.664291,0.824649,0.649406,0.585895,0.673837,4.778150,5.387668,0.186317,0.391327,0.417633,0.424347,15.878638,42.469752,47.547397,0.770471,5.996245,
1551,0.658472,0.809100,0.646949,0.604227,0.656910,4.778150,4.778150,0.190544,0.393296,0.421132,0.425884,15.879067,42.526097,47.527234,0.770582,5.140547,
1552,0.646525,0.820161,0.614202,0.599938,0.641997,7.320025,7.320025,0.186632,0.382097,0.408986,0.414619,15.868506,42.540319,47.585925,0.764713,5.766189,
1553,0.645107,0.807204,0.628584,0.615729,0.629589,7.929375,10.337520,0.177802,0.369268,0.395102,0.404788,15.632756,42.390764,47.647981,0.752094,6.453152,
1554,0.653050,0.817907,0.631348,0.597219,0.652485,6.968760,7.929375,0.182791,0.379436,0.405139,0.411680,15.573144,42.466424,47.729421,0.753157,6.423162,
1555,0.654365,0.813287,0.631591,0.642987,0.631826,6.671502,6.968760,0.181613,0.376472,0.401638,0.412138,15.634473,42.529459,47.793546,0.745066,6.505311,
1556,0.644612,0.807172,0.621684,0.595385,0.642103,4.709411,6.671502,0.180512,0.381346,0.406377,0.411435,15.561359,42.557797,47.812552,0.745460,3.557109,
1557,0.611113,0.800924,0.618223,0.550486,0.600262,4.709411,4.709411,0.186943,0.381547,0.405323,0.408518,15.627838,42.507866,47.846439,0.744451,0.000000,
1558,0.641775,0.808007,0.630470,0.577784,0.645288,6.305618,8.477587,0.188516,0.381102,0.402685,0.404371,15.769242,42.679074,47.797267,0.748347,4.197162,
1559,0.637029,0.795058,0.590299,0.562243,0.657104,5.471173,6.305618,0.191898,0.383471,0.404904,0.405372,15.895391,42.850077,47.825196,0.753947,2.847503,
1560,0.631665,0.804213,0.597382,0.521711,0.664917,4.601261,5.471173,0.195973,0.383554,0.406133,0.407899,15.942273,42.872982,47.922605,0.755240,1.515184,
1561,0.623073,0.805242,0.598610,0.574768,0.616275,4.233569,4.601261,0.195860,0.384148,0.405039,0.403641,16.004808,42.774030,47.796351,0.758108,0.071217,
1562,0.641041,0.801305,0.628361,0.593571,0.634418,3.706114,4.233569,0.192755,0.384423,0.404350,0.404485,16.145560,42.855094,47.823515,0.762111,1.976487,
1563,0.638522,0.799154,0.607071,0.566326,0.652541,3.706114,3.706114,0.193777,0.384897,0.405699,0.404428,16.227849,42.909363,47.906541,0.763725,1.621993,
1564,0.622858,0.799659,0.597654,0.569875,0.619766,4.336915,4.336915,0.196160,0.382463,0.403787,0.405749,16.219422,42.721774,47.888998,0.764442,0.227083,
1565,0.631253,0.803570,0.602016,0.570443,0.634956,1.399694,4.716936,0.194922,0.384608,0.404929,0.404613,16.141304,42.717918,47.929335,0.761075,0.000000,
1566,0.641722,0.795749,0.616499,0.577648,0.650316,1.399694,1.399694,0.199988,0.384741,0.405559,0.406808,16.136210,42.660670,47.895894,0.763760,0.335905,
1567,0.645439,0.804064,0.622708,0.580362,0.652033,4.521664,4.521664,0.197403,0.386364,0.407358,0.410466,16.143513,42.797158,47.875460,0.763562,3.133800,
1568,0.652034,0.804604,0.603696,0.555617,0.687567,5.288374,5.288374,0.193536,0.385369,0.405102,0.404636,16.151412,42.919816,47.885357,0.762477,4.527581,
1569,0.637947,0.798583,0.614106,0.595092,0.632339,6.548159,6.548159,0.194651,0.385924,0.405680,0.402665,16.185070,42.867485,47.855865,0.764150,3.610564,
1570,0.616118,0.797942,0.602060,0.579555,0.598627,6.591556,6.591556,0.200425,0.387494,0.408255,0.405643,16.260205,42.817892,47.733001,0.764957,0.831806,
1571,0.626237,0.802777,0.586460,0.584106,0.621215,6.920227,6.920227,0.209600,0.393662,0.413982,0.415552,16.366412,42.944614,47.680341,0.766962,2.215167,
1572,0.653192,0.816663,0.586605,0.589433,0.670892,6.770871,7.526517,0.215890,0.395582,0.416463,0.414102,16.642356,42.946531,47.609569,0.772858,5.409007,
1573,0.617341,0.811171,0.581185,0.565006,0.611592,5.808063,6.770871,0.219286,0.396313,0.418091,0.421368,16.757470,42.779570,47.391737,0.772878,0.146087,
1574,0.626525,0.824179,0.595853,0.640090,0.580215,4.541674,5.808063,0.225187,0.393711,0.415444,0.416363,16.951098,42.769622,47.174117,0.773542,0.273781,
1575,0.619701,0.812387,0.587911,0.546443,0.624417,3.821696,4.541674,0.225366,0.400068,0.422238,0.421350,17.094949,42.820164,47.155267,0.771469,0.000000,
1576,0.641182,0.821237,0.617851,0.561840,0.648194,2.348591,3.821696,0.228650,0.403282,0.424101,0.421992,17.273473,42.665957,46.800970,0.776958,0.198889,
1577,0.640376,0.814295,0.623882,0.530180,0.664198,2.348591,2.348591,0.232986,0.403727,0.425012,0.427577,17.401138,42.675368,46.761184,0.779801,0.150980,
1578,0.629673,0.819255,0.623101,0.573507,0.615761,2.075384,2.978910,0.231658,0.400279,0.422052,0.424547,17.462454,42.848472,46.974271,0.780676,0.000000,
1579,0.637040,0.813529,0.617888,0.609707,0.614058,1.842902,2.075384,0.228600,0.400541,0.422311,0.424478,17.449734,42.828381,47.120770,0.778878,0.000000,
1580,0.653470,0.835755,0.616871,0.622299,0.636831,1.842902,1.842902,0.229918,0.401398,0.423578,0.424187,17.417389,42.752810,47.105593,0.777131,1.514038,
1581,0.654939,0.810289,0.602273,0.602024,0.663926,2.821764,2.821764,0.231723,0.402527,0.424797,0.425196,17.493871,42.852773,47.062667,0.776310,2.400164,
1582,0.646657,0.814905,0.599570,0.628750,0.629428,4.075723,4.075723,0.233459,0.403387,0.425532,0.425277,17.454172,42.840914,46.882772,0.779550,2.226387,
1583,0.609306,0.804404,0.591241,0.555287,0.596248,5.569561,5.569561,0.235968,0.405006,0.426212,0.427169,17.531900,42.830060,46.680392,0.782069,0.000000,
1584,0.634667,0.807660,0.601494,0.594230,0.624106,5.670115,5.733193,0.238358,0.407433,0.427957,0.426820,17.600696,42.756902,46.427054,0.780634,1.744546,
1585,0.647967,0.813979,0.606872,0.622257,0.633670,5.554363,5.670115,0.240699,0.414315,0.435274,0.428368,17.745771,42.707232,46.301007,0.785267,3.148718,
1586,0.661010,0.814404,0.602973,0.633529,0.656349,5.554363,5.554363,0.240586,0.408272,0.427212,0.423267,17.775904,42.634642,46.175601,0.784041,4.988261,
1587,0.650015,0.812643,0.617621,0.616889,0.636920,5.633591,5.633591,0.243084,0.411118,0.428816,0.422044,17.826281,42.698490,46.208189,0.787874,3.437377,
1588,0.636855,0.813034,0.611381,0.567280,0.639113,5.663017,5.663017,0.245325,0.413215,0.430485,0.425322,17.803988,42.822362,46.279759,0.788825,1.712475,
1589,0.649534,0.806258,0.606439,0.550076,0.680123,6.360057,6.360057,0.250336,0.414578,0.431754,0.425343,17.900924,42.796155,46.255158,0.786920,3.836448,
1590,0.665601,0.813329,0.608587,0.578352,0.696088,6.761951,6.949567,0.253038,0.420350,0.436479,0.426248,18.030172,42.899465,46.384610,0.791008,6.112356,
1591,0.658578,0.829983,0.617610,0.615221,0.652451,6.761951,6.761951,0.261546,0.427458,0.443708,0.430341,18.065427,42.853672,46.331922,0.798372,4.940954,
1592,0.628522,0.819478,0.606762,0.615251,0.593695,7.480666,7.519815,0.265117,0.428149,0.442719,0.430275,18.115460,42.696619,46.274804,0.796426,1.477088,
1593,0.660326,0.826552,0.621849,0.609559,0.658085,7.480666,7.480666,0.268757,0.432364,0.444769,0.429732,18.027250,42.861748,46.516007,0.803505,5.530932,
1594,0.653825,0.826424,0.613988,0.574730,0.667489,8.401436,8.401436,0.266749,0.431033,0.442572,0.426582,17.826941,43.071618,46.706549,0.802239,5.400455,
1595,0.643172,0.834060,0.652742,0.586495,0.622336,9.710521,9.710521,0.263585,0.422426,0.431165,0.412386,17.458808,43.329189,47.094788,0.801708,5.065404,
1596,0.634275,0.839196,0.612667,0.647101,0.580085,11.646388,11.899476,0.259838,0.414889,0.421697,0.401269,17.107374,43.970060,47.788711,0.803129,5.583056,
1597,0.628952,0.813593,0.614319,0.573171,0.618851,11.646388,11.646388,0.258452,0.413132,0.416240,0.397121,17.005565,44.419329,48.239602,0.800748,4.892652,
1598,0.625011,0.828276,0.636738,0.663776,0.549138,11.432867,11.876030,0.259616,0.417994,0.421199,0.397802,16.966942,44.977028,49.036095,0.804656,4.029172,
1599,0.642071,0.824992,0.627768,0.586003,0.632674,9.915164,11.432867,0.261818,0.422480,0.425252,0.409135,16.889241,45.544118,49.835876,0.800715,5.042122,
1600,0.659856,0.811514,0.640228,0.623852,0.649804,9.915164,9.915164,0.262734,0.426232,0.432467,0.412847,16.816693,46.003090,50.310661,0.801997,7.357664,
1601,0.688034,0.832486,0.667043,0.641860,0.686486,10.829007,10.829007,0.274427,0.437307,0.442999,0.431104,16.672616,46.367090,50.691388,0.804534,12.049578,
1602,0.643479,0.802207,0.665015,0.641049,0.598997,10.917019,10.917019,0.277351,0.438097,0.442819,0.424302,16.549194,46.729672,50.818122,0.807130,5.763247,
1603,0.630021,0.845543,0.634656,0.651205,0.560269,11.883284,11.883284,0.279185,0.439622,0.446350,0.447129,16.557091,46.900671,50.769331,0.811794,5.290195,
1604,0.624385,0.854041,0.637816,0.590991,0.582511,13.196785,13.196785,0.285065,0.453056,0.467753,0.466517,16.616829,47.188600,50.507352,0.803716,5.722400,
1605,0.641137,0.859146,0.619879,0.603768,0.615105,14.510790,14.690141,0.284381,0.453773,0.468209,0.460151,16.634909,46.447157,49.257220,0.799605,8.964935,
1606,0.643846,0.837277,0.641203,0.602570,0.618893,13.306838,14.510790,0.276686,0.442271,0.452145,0.438869,16.459888,45.161036,47.951764,0.793514,8.105014,
1607,0.649173,0.821212,0.647802,0.631559,0.617264,13.306838,13.306838,0.270460,0.428660,0.435658,0.415725,16.706444,43.824751,46.672917,0.791102,8.739542,
1608,0.641037,0.833765,0.632014,0.594402,0.621195,12.863879,13.447454,0.257304,0.418832,0.425117,0.407157,16.935176,42.807431,45.720746,0.778691,7.505579,
1609,0.659059,0.831485,0.639811,0.665607,0.618156,11.907100,12.863879,0.255594,0.409536,0.416349,0.401330,17.309508,42.054039,44.866671,0.783998,9.301819,
1610,0.653150,0.832651,0.641331,0.616356,0.632558,11.457403,11.907100,0.249451,0.406548,0.416022,0.405944,17.627421,41.601981,44.322790,0.772055,8.383425,
1611,0.635122,0.829676,0.647439,0.641044,0.575880,11.457403,11.457403,0.243079,0.401846,0.413162,0.399384,17.921357,41.478187,44.119642,0.774209,6.093581,
1612,0.654583,0.823297,0.633791,0.603528,0.648038,11.891043,11.891043,0.238628,0.403603,0.415780,0.403151,17.747173,41.265274,43.751679,0.773768,9.054101,
1613,0.665188,0.829775,0.598766,0.665113,0.644913,11.262667,12.013940,0.240485,0.401954,0.412435,0.403930,17.761441,41.085966,43.513058,0.775322,10.014133,
1614,0.648022,0.826120,0.629487,0.606766,0.630242,10.656549,11.262667,0.238704,0.403260,0.415780,0.410366,17.774567,40.742438,43.014667,0.775085,7.329337,
1615,0.639988,0.847757,0.655922,0.649957,0.572139,10.656549,10.656549,0.239692,0.406818,0.417755,0.408427,17.643858,40.368101,42.578611,0.773184,6.096279,
1616,0.624062,0.837259,0.680093,0.620549,0.551232,10.717413,10.717413,0.235848,0.406728,0.422364,0.415438,17.541146,40.000247,42.116021,0.765409,4.256653,
1617,0.695093,0.867688,0.677239,0.623411,0.693389,8.072195,11.023376,0.236669,0.410895,0.426474,0.423093,17.629486,39.824542,41.893350,0.767816,11.638784,
1618,0.692887,0.834456,0.707184,0.664295,0.664783,7.045918,8.072195,0.242903,0.430350,0.447185,0.446993,17.648225,39.571710,41.517405,0.781109,10.423062,
1619,0.721306,0.856402,0.682717,0.715372,0.699838,6.504067,7.045918,0.248234,0.447803,0.466045,0.463877,17.865180,39.545540,41.467794,0.778006,14.014993,
1620,0.706953,0.851650,0.689589,0.636513,0.711579,6.053208,6.504067,0.255630,0.457032,0.477390,0.471312,18.041842,39.820471,41.989773,0.783060,11.442550,
1621,0.717112,0.865587,0.745448,0.696537,0.675736,5.797485,6.053208,0.260782,0.458851,0.479498,0.479419,18.119714,39.725095,41.981455,0.791467,12.885041,
1622,0.723706,0.853894,0.697978,0.712411,0.700864,5.797485,5.797485,0.258171,0.456816,0.476448,0.473859,17.868080,39.606101,41.733697,0.789039,13.762194,
1623,0.740740,0.863803,0.717903,0.693036,0.740937,6.104630,6.222377,0.247809,0.452042,0.471972,0.466150,17.797372,39.690522,41.780018,0.778346,16.545824,
1624,0.737746,0.849653,0.705479,0.744429,0.711674,6.068167,6.104630,0.241686,0.448670,0.467056,0.462421,17.717486,39.720802,41.794958,0.772839,16.079062,
1625,0.746672,0.857332,0.712455,0.727237,0.737701,6.068167,6.068167,0.246012,0.453389,0.472444,0.470782,17.514981,39.739041,41.705862,0.773562,17.535710,
1626,0.740483,0.850282,0.700240,0.736958,0.725784,5.771979,6.248964,0.250193,0.456351,0.472400,0.469806,17.385443,39.744709,41.706604,0.774195,16.192609,
1627,0.744465,0.848426,0.673371,0.719961,0.755160,4.946113,5.771979,0.244218,0.453471,0.469659,0.464320,17.097725,39.418822,41.337209,0.770629,16.043746,
1628,0.766435,0.852470,0.731074,0.703749,0.793236,4.670581,4.946113,0.241095,0.458201,0.474738,0.468564,17.046900,39.403536,41.325068,0.769524,19.206595,
1629,0.742053,0.855313,0.675322,0.743462,0.732791,4.587178,4.670581,0.238786,0.459551,0.475219,0.469563,17.043759,39.469837,41.515773,0.768554,15.428473,
1630,0.728193,0.850152,0.690693,0.722407,0.710319,4.039630,4.587178,0.236670,0.455363,0.471776,0.465459,17.011029,39.356401,41.453774,0.768320,12.902082,
1631,0.727192,0.855174,0.684208,0.717851,0.711968,4.039630,4.039630,0.237388,0.453400,0.471659,0.466301,16.987755,39.514552,41.652796,0.770423,12.832453,
1632,0.743454,0.845970,0.685655,0.710274,0.755925,4.679049,4.679049,0.236085,0.449643,0.465997,0.463636,16.912452,39.478681,41.510995,0.766656,15.814689,
1633,0.745296,0.852870,0.705215,0.722873,0.742904,2.677702,5.490648,0.235354,0.452852,0.469212,0.469504,16.772025,39.306150,41.238342,0.765440,14.526307,
1634,0.754040,0.840154,0.699012,0.694559,0.786758,2.677702,2.677702,0.230974,0.452960,0.470971,0.470037,16.811139,39.290955,41.206997,0.763257,15.904365,
1635,0.780595,0.847456,0.690292,0.762468,0.806077,3.340986,3.340986,0.228068,0.452658,0.470484,0.470508,16.774094,39.333021,41.382839,0.764241,20.579558,
1636,0.740479,0.836262,0.731833,0.725197,0.725750,2.860295,3.397835,0.228774,0.446076,0.465714,0.467135,16.893177,39.443078,41.546602,0.766688,14.138602,
1637,0.718877,0.839112,0.678231,0.692070,0.716599,2.860295,2.860295,0.228273,0.446171,0.466601,0.468185,16.978269,39.540438,41.637102,0.768995,10.992712,
1638,0.719335,0.836167,0.670144,0.708497,0.711072,3.248503,3.248503,0.232979,0.449272,0.471713,0.474756,17.009574,39.744322,41.915863,0.772666,11.447804,
1639,0.741837,0.853577,0.689260,0.774149,0.709987,4.811476,4.811476,0.228652,0.442494,0.465527,0.471464,17.116223,39.943189,42.193918,0.772463,16.204944,
1640,0.738404,0.834697,0.685400,0.719130,0.742626,4.636718,5.726994,0.222343,0.436614,0.460235,0.466269,17.277440,40.185370,42.567671,0.775635,15.602197,
1641,0.718785,0.842847,0.701044,0.655427,0.730256,3.369670,4.636718,0.221877,0.430249,0.455748,0.465864,17.388770,40.310817,42.829792,0.778299,11.860852,
1642,0.712746,0.829580,0.673301,0.663239,0.725452,2.323922,3.369670,0.219764,0.429148,0.454075,0.466996,17.371597,40.361406,42.998662,0.779434,10.236527,
1643,0.715958,0.841323,0.679897,0.681579,0.716402,2.323922,2.323922,0.218827,0.427318,0.454404,0.466376,17.524680,40.465229,43.132919,0.783359,10.748710,
1644,0.724000,0.840200,0.689761,0.713372,0.711982,3.118715,3.118715,0.219000,0.421900,0.449246,0.460658,17.563279,40.673590,43.385325,0.781077,12.544701,
1645,0.718388,0.828156,0.676072,0.717134,0.705273,3.399756,4.065153,0.223939,0.422585,0.450496,0.461223,17.800107,40.711728,43.468330,0.784999,11.908446,
1646,0.706583,0.837205,0.667495,0.726761,0.673563,2.955745,3.399756,0.221582,0.421093,0.448441,0.460740,17.850861,40.772404,43.646871,0.781653,9.916249,
1647,0.693823,0.831990,0.686504,0.714078,0.648455,2.749985,2.955745,0.218237,0.421219,0.449914,0.460848,17.827517,40.709668,43.695601,0.780068,7.986994,
1648,0.698279,0.843658,0.680260,0.714770,0.656867,2.749985,2.749985,0.216895,0.419343,0.446808,0.455868,17.749844,40.900275,43.692510,0.781187,8.548972,
1649,0.714719,0.838609,0.680038,0.733440,0.682717,4.180799,4.180799,0.217990,0.420723,0.446853,0.456979,17.592052,40.795173,43.494788,0.781779,12.001207,
1650,0.718411,0.828092,0.691438,0.664196,0.731555,2.921321,4.429388,0.218881,0.420638,0.445314,0.456969,17.341359,40.723203,43.415936,0.778443,11.510584,
1651,0.703157,0.839417,0.688274,0.706665,0.671366,2.921321,2.921321,0.223682,0.429048,0.454879,0.460926,17.419413,40.739581,43.441556,0.781900,9.135377,
1652,0.698374,0.842616,0.677134,0.684201,0.676142,2.942129,2.942129,0.223509,0.427731,0.452314,0.456597,17.256038,40.755348,43.453555,0.779825,8.395810,
1653,0.717465,0.847343,0.689823,0.689923,0.709364,4.011761,4.011761,0.225856,0.425959,0.450380,0.452085,16.985137,40.736457,43.462742,0.779654,11.883570,
1654,0.710676,0.849626,0.670039,0.684052,0.703918,4.483447,4.483447,0.224952,0.420914,0.443613,0.445330,16.931735,40.703802,43.427195,0.777675,11.267225,
1655,0.683250,0.838004,0.672300,0.698666,0.637270,5.117805,5.117805,0.224917,0.422741,0.444157,0.442782,16.957039,40.714894,43.400414,0.777147,7.791863,
1656,0.686298,0.844236,0.692256,0.668947,0.651934,5.588830,5.953506,0.224771,0.422174,0.442720,0.440528,16.989356,40.611314,43.245553,0.778411,8.555703,
1657,0.691859,0.843831,0.698739,0.674660,0.659086,5.588830,5.588830,0.227029,0.423740,0.445389,0.445013,17.013823,40.618260,43.189532,0.779455,9.380256,
1658,0.710365,0.859582,0.721512,0.756389,0.636354,5.466445,5.892229,0.231975,0.427601,0.446575,0.445752,16.960267,40.670792,43.172646,0.781487,11.758843,
1659,0.723545,0.869379,0.739304,0.791096,0.635014,5.466445,5.466445,0.235728,0.432681,0.451102,0.450997,17.058131,40.514575,42.951153,0.783885,13.628220,
1660,0.698601,0.861753,0.701477,0.731110,0.631590,5.498444,5.620987,0.245424,0.438497,0.458382,0.455553,17.039935,40.454613,42.834898,0.790049,9.924115,
1661,0.679591,0.865509,0.707203,0.739474,0.584111,5.498444,5.498444,0.252956,0.444170,0.463403,0.465455,17.230542,40.439731,42.862588,0.797765,7.266131,
1662,0.670141,0.867024,0.723940,0.658067,0.602113,5.810633,5.810633,0.255981,0.446625,0.464807,0.462854,17.279643,40.414536,42.909670,0.801561,6.022446,
1663,0.688629,0.859119,0.739706,0.684276,0.624394,6.243434,6.243434,0.255416,0.443509,0.460316,0.458803,17.345494,40.488592,42.914651,0.801426,8.969409,
1664,0.666589,0.874056,0.753873,0.645425,0.591608,7.884029,7.884029,0.251195,0.433128,0.447884,0.442709,17.205955,40.580055,43.080812,0.790480,7.171860,
1665,0.638585,0.860773,0.713404,0.695210,0.521788,9.299301,9.299301,0.238783,0.419493,0.432688,0.423490,17.052731,40.749897,43.244939,0.766869,4.669632,
1666,0.694840,0.857655,0.736893,0.687148,0.638577,10.863050,10.863050,0.239259,0.415556,0.427475,0.419458,17.137044,40.924987,43.441715,0.762516,13.668600,
1667,0.657978,0.866760,0.675738,0.634421,0.606596,12.560494,12.560494,0.245929,0.410555,0.421434,0.415273,17.042578,41.256851,43.803187,0.791405,10.051268,
1668,0.638084,0.840226,0.643333,0.649135,0.575053,13.687263,13.687263,0.247795,0.405502,0.417828,0.412682,17.217207,41.651351,44.240867,0.764753,8.469212,
1669,0.651238,0.855143,0.644117,0.656812,0.595628,14.706550,14.706550,0.248500,0.400827,0.412846,0.409138,17.224080,42.063826,44.695363,0.765623,11.155403,
1670,0.662778,0.837693,0.624413,0.635073,0.643946,16.142519,16.142519,0.252907,0.403338,0.410901,0.402698,17.011056,42.498846,45.201740,0.762857,13.673164,
